gameId,season,gameType,date,homeTeamId,homeTeamAbbrev,homeTeamName,homeScore,awayTeamId,awayTeamAbbrev,awayTeamName,awayScore,gameState,gameScheduleState
2024020001,20242025,2,2024-10-04,7,BUF,Sabres,1.0,1,NJD,Devils,4.0,OFF,OK
2024020002,20242025,2,2024-10-05,1,NJD,Devils,3.0,7,BUF,Sabres,1.0,OFF,OK
2024020001,20242025,2,2024-10-04,7,BUF,Sabres,1.0,1,NJD,Devils,4.0,OFF,OK
2024020002,20242025,2,2024-10-05,1,NJD,Devils,3.0,7,BUF,Sabres,1.0,OFF,OK
2024020003,20242025,2,2024-10-08,55,SEA,Kraken,2.0,19,STL,Blues,3.0,OFF,OK
2024020004,20242025,2,2024-10-08,13,FLA,Panthers,6.0,6,BOS,Bruins,4.0,OFF,OK
2024020005,20242025,2,2024-10-08,59,UTA,Utah Hockey Club,5.0,16,CHI,Blackhawks,2.0,OFF,OK
2024020001,20242025,2,2024-10-04,7,BUF,Sabres,1.0,1,NJD,Devils,4.0,OFF,OK
2024020002,20242025,2,2024-10-05,1,NJD,Devils,3.0,7,BUF,Sabres,1.0,OFF,OK
2024020003,20242025,2,2024-10-08,55,SEA,Kraken,2.0,19,STL,Blues,3.0,OFF,OK
2024020004,20242025,2,2024-10-08,13,FLA,Panthers,6.0,6,BOS,Bruins,4.0,OFF,OK
2024020005,20242025,2,2024-10-08,59,UTA,Utah Hockey Club,5.0,16,CHI,Blackhawks,2.0,OFF,OK
2024020006,20242025,2,2024-10-09,8,MTL,Canadiens,1.0,10,TOR,Maple Leafs,0.0,OFF,OK
2024020007,20242025,2,2024-10-09,5,PIT,Penguins,0.0,3,NYR,Rangers,6.0,OFF,OK
2024020008,20242025,2,2024-10-09,22,EDM,Oilers,0.0,52,WPG,Jets,6.0,OFF,OK
2024020009,20242025,2,2024-10-09,23,VAN,Canucks,5.0,20,CGY,Flames,6.0,OFF,OK
2024020010,20242025,2,2024-10-09,54,VGK,Golden Knights,8.0,21,COL,Avalanche,4.0,OFF,OK
2024020001,20242025,2,2024-10-04,7,BUF,Sabres,1.0,1,NJD,Devils,4.0,OFF,OK
2024020002,20242025,2,2024-10-05,1,NJD,Devils,3.0,7,BUF,Sabres,1.0,OFF,OK
2024020003,20242025,2,2024-10-08,55,SEA,Kraken,2.0,19,STL,Blues,3.0,OFF,OK
2024020004,20242025,2,2024-10-08,13,FLA,Panthers,6.0,6,BOS,Bruins,4.0,OFF,OK
2024020005,20242025,2,2024-10-08,59,UTA,Utah Hockey Club,5.0,16,CHI,Blackhawks,2.0,OFF,OK
2024020006,20242025,2,2024-10-09,8,MTL,Canadiens,1.0,10,TOR,Maple Leafs,0.0,OFF,OK
2024020007,20242025,2,2024-10-09,5,PIT,Penguins,0.0,3,NYR,Rangers,6.0,OFF,OK
2024020008,20242025,2,2024-10-09,22,EDM,Oilers,0.0,52,WPG,Jets,6.0,OFF,OK
2024020009,20242025,2,2024-10-09,23,VAN,Canucks,5.0,20,CGY,Flames,6.0,OFF,OK
2024020010,20242025,2,2024-10-09,54,VGK,Golden Knights,8.0,21,COL,Avalanche,4.0,OFF,OK
2024020011,20242025,2,2024-10-10,6,BOS,Bruins,6.0,8,MTL,Canadiens,4.0,OFF,OK
2024020012,20242025,2,2024-10-10,7,BUF,Sabres,1.0,26,LAK,Kings,3.0,OFF,OK
2024020013,20242025,2,2024-10-10,9,OTT,Senators,3.0,13,FLA,Panthers,1.0,OFF,OK
2024020015,20242025,2,2024-10-10,1,NJD,Devils,2.0,10,TOR,Maple Leafs,4.0,OFF,OK
2024020016,20242025,2,2024-10-10,2,NYI,Islanders,4.0,59,UTA,Utah Hockey Club,5.0,OFF,OK
2024020014,20242025,2,2024-10-10,17,DET,Red Wings,3.0,5,PIT,Penguins,6.0,OFF,OK
2024020017,20242025,2,2024-10-10,18,NSH,Predators,3.0,25,DAL,Stars,4.0,OFF,OK
2024020018,20242025,2,2024-10-10,30,MIN,Wild,3.0,29,CBJ,Blue Jackets,2.0,OFF,OK
2024020019,20242025,2,2024-10-10,28,SJS,Sharks,4.0,19,STL,Blues,5.0,OFF,OK
2024020002,20242025,2,2024-10-05,1,NJD,Devils,3.0,7,BUF,Sabres,1.0,OFF,OK
2024020003,20242025,2,2024-10-08,55,SEA,Kraken,2.0,19,STL,Blues,3.0,OFF,OK
2024020004,20242025,2,2024-10-08,13,FLA,Panthers,6.0,6,BOS,Bruins,4.0,OFF,OK
2024020005,20242025,2,2024-10-08,59,UTA,Utah Hockey Club,5.0,16,CHI,Blackhawks,2.0,OFF,OK
2024020006,20242025,2,2024-10-09,8,MTL,Canadiens,1.0,10,TOR,Maple Leafs,0.0,OFF,OK
2024020007,20242025,2,2024-10-09,5,PIT,Penguins,0.0,3,NYR,Rangers,6.0,OFF,OK
2024020008,20242025,2,2024-10-09,22,EDM,Oilers,0.0,52,WPG,Jets,6.0,OFF,OK
2024020009,20242025,2,2024-10-09,23,VAN,Canucks,5.0,20,CGY,Flames,6.0,OFF,OK
2024020010,20242025,2,2024-10-09,54,VGK,Golden Knights,8.0,21,COL,Avalanche,4.0,OFF,OK
2024020011,20242025,2,2024-10-10,6,BOS,Bruins,6.0,8,MTL,Canadiens,4.0,OFF,OK
2024020012,20242025,2,2024-10-10,7,BUF,Sabres,1.0,26,LAK,Kings,3.0,OFF,OK
2024020013,20242025,2,2024-10-10,9,OTT,Senators,3.0,13,FLA,Panthers,1.0,OFF,OK
2024020015,20242025,2,2024-10-10,1,NJD,Devils,2.0,10,TOR,Maple Leafs,4.0,OFF,OK
2024020016,20242025,2,2024-10-10,2,NYI,Islanders,4.0,59,UTA,Utah Hockey Club,5.0,OFF,OK
2024020014,20242025,2,2024-10-10,17,DET,Red Wings,3.0,5,PIT,Penguins,6.0,OFF,OK
2024020017,20242025,2,2024-10-10,18,NSH,Predators,3.0,25,DAL,Stars,4.0,OFF,OK
2024020018,20242025,2,2024-10-10,30,MIN,Wild,3.0,29,CBJ,Blue Jackets,2.0,OFF,OK
2024020019,20242025,2,2024-10-10,28,SJS,Sharks,4.0,19,STL,Blues,5.0,OFF,OK
2024020020,20242025,2,2024-10-11,12,CAR,Hurricanes,1.0,14,TBL,Lightning,4.0,OFF,OK
2024020021,20242025,2,2024-10-11,52,WPG,Jets,2.0,16,CHI,Blackhawks,1.0,OFF,OK
2024020022,20242025,2,2024-10-11,23,VAN,Canucks,2.0,4,PHI,Flyers,3.0,OFF,OK
2024020023,20242025,2,2024-10-11,54,VGK,Golden Knights,4.0,19,STL,Blues,3.0,OFF,OK
2024020003,20242025,2,2024-10-08,55,SEA,Kraken,2.0,19,STL,Blues,3.0,OFF,OK
2024020004,20242025,2,2024-10-08,13,FLA,Panthers,6.0,6,BOS,Bruins,4.0,OFF,OK
2024020005,20242025,2,2024-10-08,59,UTA,Utah Hockey Club,5.0,16,CHI,Blackhawks,2.0,OFF,OK
2024020006,20242025,2,2024-10-09,8,MTL,Canadiens,1.0,10,TOR,Maple Leafs,0.0,OFF,OK
2024020007,20242025,2,2024-10-09,5,PIT,Penguins,0.0,3,NYR,Rangers,6.0,OFF,OK
2024020008,20242025,2,2024-10-09,22,EDM,Oilers,0.0,52,WPG,Jets,6.0,OFF,OK
2024020009,20242025,2,2024-10-09,23,VAN,Canucks,5.0,20,CGY,Flames,6.0,OFF,OK
2024020010,20242025,2,2024-10-09,54,VGK,Golden Knights,8.0,21,COL,Avalanche,4.0,OFF,OK
2024020011,20242025,2,2024-10-10,6,BOS,Bruins,6.0,8,MTL,Canadiens,4.0,OFF,OK
2024020012,20242025,2,2024-10-10,7,BUF,Sabres,1.0,26,LAK,Kings,3.0,OFF,OK
2024020013,20242025,2,2024-10-10,9,OTT,Senators,3.0,13,FLA,Panthers,1.0,OFF,OK
2024020015,20242025,2,2024-10-10,1,NJD,Devils,2.0,10,TOR,Maple Leafs,4.0,OFF,OK
2024020016,20242025,2,2024-10-10,2,NYI,Islanders,4.0,59,UTA,Utah Hockey Club,5.0,OFF,OK
2024020014,20242025,2,2024-10-10,17,DET,Red Wings,3.0,5,PIT,Penguins,6.0,OFF,OK
2024020017,20242025,2,2024-10-10,18,NSH,Predators,3.0,25,DAL,Stars,4.0,OFF,OK
2024020018,20242025,2,2024-10-10,30,MIN,Wild,3.0,29,CBJ,Blue Jackets,2.0,OFF,OK
2024020019,20242025,2,2024-10-10,28,SJS,Sharks,4.0,19,STL,Blues,5.0,OFF,OK
2024020020,20242025,2,2024-10-11,12,CAR,Hurricanes,1.0,14,TBL,Lightning,4.0,OFF,OK
2024020021,20242025,2,2024-10-11,52,WPG,Jets,2.0,16,CHI,Blackhawks,1.0,OFF,OK
2024020022,20242025,2,2024-10-11,23,VAN,Canucks,2.0,4,PHI,Flyers,3.0,OFF,OK
2024020023,20242025,2,2024-10-11,54,VGK,Golden Knights,4.0,19,STL,Blues,3.0,OFF,OK
2024020024,20242025,2,2024-10-12,6,BOS,Bruins,2.0,26,LAK,Kings,1.0,OFF,OK
2024020025,20242025,2,2024-10-12,7,BUF,Sabres,5.0,13,FLA,Panthers,2.0,OFF,OK
2024020026,20242025,2,2024-10-12,10,TOR,Maple Leafs,4.0,5,PIT,Penguins,2.0,OFF,OK
2024020027,20242025,2,2024-10-12,8,MTL,Canadiens,4.0,9,OTT,Senators,1.0,OFF,OK
2024020028,20242025,2,2024-10-12,17,DET,Red Wings,3.0,18,NSH,Predators,0.0,OFF,OK
2024020030,20242025,2,2024-10-12,3,NYR,Rangers,5.0,59,UTA,Utah Hockey Club,6.0,OFF,OK
2024020031,20242025,2,2024-10-12,15,WSH,Capitals,3.0,1,NJD,Devils,5.0,OFF,OK
2024020032,20242025,2,2024-10-12,25,DAL,Stars,3.0,2,NYI,Islanders,0.0,OFF,OK
2024020033,20242025,2,2024-10-12,30,MIN,Wild,4.0,55,SEA,Kraken,5.0,OFF,OK
2024020034,20242025,2,2024-10-12,21,COL,Avalanche,4.0,29,CBJ,Blue Jackets,6.0,OFF,OK
2024020035,20242025,2,2024-10-12,20,CGY,Flames,6.0,4,PHI,Flyers,3.0,OFF,OK
2024020036,20242025,2,2024-10-12,22,EDM,Oilers,2.0,16,CHI,Blackhawks,5.0,OFF,OK
2024020037,20242025,2,2024-10-12,28,SJS,Sharks,0.0,24,ANA,Ducks,2.0,OFF,OK
2024020003,20242025,2,2024-10-08,55,SEA,Kraken,2.0,19,STL,Blues,3.0,OFF,OK
2024020004,20242025,2,2024-10-08,13,FLA,Panthers,6.0,6,BOS,Bruins,4.0,OFF,OK
2024020005,20242025,2,2024-10-08,59,UTA,Utah Hockey Club,5.0,16,CHI,Blackhawks,2.0,OFF,OK
2024020006,20242025,2,2024-10-09,8,MTL,Canadiens,1.0,10,TOR,Maple Leafs,0.0,OFF,OK
2024020007,20242025,2,2024-10-09,5,PIT,Penguins,0.0,3,NYR,Rangers,6.0,OFF,OK
2024020008,20242025,2,2024-10-09,22,EDM,Oilers,0.0,52,WPG,Jets,6.0,OFF,OK
2024020009,20242025,2,2024-10-09,23,VAN,Canucks,5.0,20,CGY,Flames,6.0,OFF,OK
2024020010,20242025,2,2024-10-09,54,VGK,Golden Knights,8.0,21,COL,Avalanche,4.0,OFF,OK
2024020011,20242025,2,2024-10-10,6,BOS,Bruins,6.0,8,MTL,Canadiens,4.0,OFF,OK
2024020012,20242025,2,2024-10-10,7,BUF,Sabres,1.0,26,LAK,Kings,3.0,OFF,OK
2024020013,20242025,2,2024-10-10,9,OTT,Senators,3.0,13,FLA,Panthers,1.0,OFF,OK
2024020015,20242025,2,2024-10-10,1,NJD,Devils,2.0,10,TOR,Maple Leafs,4.0,OFF,OK
2024020016,20242025,2,2024-10-10,2,NYI,Islanders,4.0,59,UTA,Utah Hockey Club,5.0,OFF,OK
2024020014,20242025,2,2024-10-10,17,DET,Red Wings,3.0,5,PIT,Penguins,6.0,OFF,OK
2024020017,20242025,2,2024-10-10,18,NSH,Predators,3.0,25,DAL,Stars,4.0,OFF,OK
2024020018,20242025,2,2024-10-10,30,MIN,Wild,3.0,29,CBJ,Blue Jackets,2.0,OFF,OK
2024020019,20242025,2,2024-10-10,28,SJS,Sharks,4.0,19,STL,Blues,5.0,OFF,OK
2024020020,20242025,2,2024-10-11,12,CAR,Hurricanes,1.0,14,TBL,Lightning,4.0,OFF,OK
2024020021,20242025,2,2024-10-11,52,WPG,Jets,2.0,16,CHI,Blackhawks,1.0,OFF,OK
2024020022,20242025,2,2024-10-11,23,VAN,Canucks,2.0,4,PHI,Flyers,3.0,OFF,OK
2024020023,20242025,2,2024-10-11,54,VGK,Golden Knights,4.0,19,STL,Blues,3.0,OFF,OK
2024020024,20242025,2,2024-10-12,6,BOS,Bruins,2.0,26,LAK,Kings,1.0,OFF,OK
2024020025,20242025,2,2024-10-12,7,BUF,Sabres,5.0,13,FLA,Panthers,2.0,OFF,OK
2024020026,20242025,2,2024-10-12,10,TOR,Maple Leafs,4.0,5,PIT,Penguins,2.0,OFF,OK
2024020027,20242025,2,2024-10-12,8,MTL,Canadiens,4.0,9,OTT,Senators,1.0,OFF,OK
2024020028,20242025,2,2024-10-12,17,DET,Red Wings,3.0,18,NSH,Predators,0.0,OFF,OK
2024020030,20242025,2,2024-10-12,3,NYR,Rangers,5.0,59,UTA,Utah Hockey Club,6.0,OFF,OK
2024020031,20242025,2,2024-10-12,15,WSH,Capitals,3.0,1,NJD,Devils,5.0,OFF,OK
2024020032,20242025,2,2024-10-12,25,DAL,Stars,3.0,2,NYI,Islanders,0.0,OFF,OK
2024020033,20242025,2,2024-10-12,30,MIN,Wild,4.0,55,SEA,Kraken,5.0,OFF,OK
2024020034,20242025,2,2024-10-12,21,COL,Avalanche,4.0,29,CBJ,Blue Jackets,6.0,OFF,OK
2024020035,20242025,2,2024-10-12,20,CGY,Flames,6.0,4,PHI,Flyers,3.0,OFF,OK
2024020036,20242025,2,2024-10-12,22,EDM,Oilers,2.0,16,CHI,Blackhawks,5.0,OFF,OK
2024020037,20242025,2,2024-10-12,28,SJS,Sharks,0.0,24,ANA,Ducks,2.0,OFF,OK
2024020038,20242025,2,2024-10-13,52,WPG,Jets,2.0,30,MIN,Wild,1.0,OFF,OK
2024020039,20242025,2,2024-10-13,25,DAL,Stars,2.0,55,SEA,Kraken,0.0,OFF,OK
2024020040,20242025,2,2024-10-13,22,EDM,Oilers,1.0,20,CGY,Flames,4.0,OFF,OK
2024020041,20242025,2,2024-10-13,54,VGK,Golden Knights,3.0,24,ANA,Ducks,1.0,OFF,OK
2024020003,20242025,2,2024-10-08,55,SEA,Kraken,2.0,19,STL,Blues,3.0,OFF,OK
2024020004,20242025,2,2024-10-08,13,FLA,Panthers,6.0,6,BOS,Bruins,4.0,OFF,OK
2024020005,20242025,2,2024-10-08,59,UTA,Utah Hockey Club,5.0,16,CHI,Blackhawks,2.0,OFF,OK
2024020006,20242025,2,2024-10-09,8,MTL,Canadiens,1.0,10,TOR,Maple Leafs,0.0,OFF,OK
2024020007,20242025,2,2024-10-09,5,PIT,Penguins,0.0,3,NYR,Rangers,6.0,OFF,OK
2024020008,20242025,2,2024-10-09,22,EDM,Oilers,0.0,52,WPG,Jets,6.0,OFF,OK
2024020009,20242025,2,2024-10-09,23,VAN,Canucks,5.0,20,CGY,Flames,6.0,OFF,OK
2024020010,20242025,2,2024-10-09,54,VGK,Golden Knights,8.0,21,COL,Avalanche,4.0,OFF,OK
2024020011,20242025,2,2024-10-10,6,BOS,Bruins,6.0,8,MTL,Canadiens,4.0,OFF,OK
2024020012,20242025,2,2024-10-10,7,BUF,Sabres,1.0,26,LAK,Kings,3.0,OFF,OK
2024020013,20242025,2,2024-10-10,9,OTT,Senators,3.0,13,FLA,Panthers,1.0,OFF,OK
2024020015,20242025,2,2024-10-10,1,NJD,Devils,2.0,10,TOR,Maple Leafs,4.0,OFF,OK
2024020016,20242025,2,2024-10-10,2,NYI,Islanders,4.0,59,UTA,Utah Hockey Club,5.0,OFF,OK
2024020014,20242025,2,2024-10-10,17,DET,Red Wings,3.0,5,PIT,Penguins,6.0,OFF,OK
2024020017,20242025,2,2024-10-10,18,NSH,Predators,3.0,25,DAL,Stars,4.0,OFF,OK
2024020018,20242025,2,2024-10-10,30,MIN,Wild,3.0,29,CBJ,Blue Jackets,2.0,OFF,OK
2024020019,20242025,2,2024-10-10,28,SJS,Sharks,4.0,19,STL,Blues,5.0,OFF,OK
2024020020,20242025,2,2024-10-11,12,CAR,Hurricanes,1.0,14,TBL,Lightning,4.0,OFF,OK
2024020021,20242025,2,2024-10-11,52,WPG,Jets,2.0,16,CHI,Blackhawks,1.0,OFF,OK
2024020022,20242025,2,2024-10-11,23,VAN,Canucks,2.0,4,PHI,Flyers,3.0,OFF,OK
2024020023,20242025,2,2024-10-11,54,VGK,Golden Knights,4.0,19,STL,Blues,3.0,OFF,OK
2024020024,20242025,2,2024-10-12,6,BOS,Bruins,2.0,26,LAK,Kings,1.0,OFF,OK
2024020025,20242025,2,2024-10-12,7,BUF,Sabres,5.0,13,FLA,Panthers,2.0,OFF,OK
2024020026,20242025,2,2024-10-12,10,TOR,Maple Leafs,4.0,5,PIT,Penguins,2.0,OFF,OK
2024020027,20242025,2,2024-10-12,8,MTL,Canadiens,4.0,9,OTT,Senators,1.0,OFF,OK
2024020028,20242025,2,2024-10-12,17,DET,Red Wings,3.0,18,NSH,Predators,0.0,OFF,OK
2024020030,20242025,2,2024-10-12,3,NYR,Rangers,5.0,59,UTA,Utah Hockey Club,6.0,OFF,OK
2024020031,20242025,2,2024-10-12,15,WSH,Capitals,3.0,1,NJD,Devils,5.0,OFF,OK
2024020032,20242025,2,2024-10-12,25,DAL,Stars,3.0,2,NYI,Islanders,0.0,OFF,OK
2024020033,20242025,2,2024-10-12,30,MIN,Wild,4.0,55,SEA,Kraken,5.0,OFF,OK
2024020034,20242025,2,2024-10-12,21,COL,Avalanche,4.0,29,CBJ,Blue Jackets,6.0,OFF,OK
2024020035,20242025,2,2024-10-12,20,CGY,Flames,6.0,4,PHI,Flyers,3.0,OFF,OK
2024020036,20242025,2,2024-10-12,22,EDM,Oilers,2.0,16,CHI,Blackhawks,5.0,OFF,OK
2024020037,20242025,2,2024-10-12,28,SJS,Sharks,0.0,24,ANA,Ducks,2.0,OFF,OK
2024020038,20242025,2,2024-10-13,52,WPG,Jets,2.0,30,MIN,Wild,1.0,OFF,OK
2024020039,20242025,2,2024-10-13,25,DAL,Stars,2.0,55,SEA,Kraken,0.0,OFF,OK
2024020040,20242025,2,2024-10-13,22,EDM,Oilers,1.0,20,CGY,Flames,4.0,OFF,OK
2024020041,20242025,2,2024-10-13,54,VGK,Golden Knights,3.0,24,ANA,Ducks,1.0,OFF,OK
2024020042,20242025,2,2024-10-14,6,BOS,Bruins,3.0,13,FLA,Panthers,4.0,OFF,OK
2024020043,20242025,2,2024-10-14,9,OTT,Senators,8.0,26,LAK,Kings,7.0,OFF,OK
2024020044,20242025,2,2024-10-14,1,NJD,Devils,3.0,59,UTA,Utah Hockey Club,0.0,OFF,OK
2024020045,20242025,2,2024-10-14,3,NYR,Rangers,4.0,17,DET,Red Wings,1.0,OFF,OK
2024020046,20242025,2,2024-10-14,8,MTL,Canadiens,3.0,5,PIT,Penguins,6.0,OFF,OK
2024020047,20242025,2,2024-10-14,21,COL,Avalanche,2.0,2,NYI,Islanders,6.0,OFF,OK
2024020006,20242025,2,2024-10-09,8,MTL,Canadiens,1.0,10,TOR,Maple Leafs,0.0,OFF,OK
2024020007,20242025,2,2024-10-09,5,PIT,Penguins,0.0,3,NYR,Rangers,6.0,OFF,OK
2024020008,20242025,2,2024-10-09,22,EDM,Oilers,0.0,52,WPG,Jets,6.0,OFF,OK
2024020009,20242025,2,2024-10-09,23,VAN,Canucks,5.0,20,CGY,Flames,6.0,OFF,OK
2024020010,20242025,2,2024-10-09,54,VGK,Golden Knights,8.0,21,COL,Avalanche,4.0,OFF,OK
2024020011,20242025,2,2024-10-10,6,BOS,Bruins,6.0,8,MTL,Canadiens,4.0,OFF,OK
2024020012,20242025,2,2024-10-10,7,BUF,Sabres,1.0,26,LAK,Kings,3.0,OFF,OK
2024020013,20242025,2,2024-10-10,9,OTT,Senators,3.0,13,FLA,Panthers,1.0,OFF,OK
2024020015,20242025,2,2024-10-10,1,NJD,Devils,2.0,10,TOR,Maple Leafs,4.0,OFF,OK
2024020016,20242025,2,2024-10-10,2,NYI,Islanders,4.0,59,UTA,Utah Hockey Club,5.0,OFF,OK
2024020014,20242025,2,2024-10-10,17,DET,Red Wings,3.0,5,PIT,Penguins,6.0,OFF,OK
2024020017,20242025,2,2024-10-10,18,NSH,Predators,3.0,25,DAL,Stars,4.0,OFF,OK
2024020018,20242025,2,2024-10-10,30,MIN,Wild,3.0,29,CBJ,Blue Jackets,2.0,OFF,OK
2024020019,20242025,2,2024-10-10,28,SJS,Sharks,4.0,19,STL,Blues,5.0,OFF,OK
2024020020,20242025,2,2024-10-11,12,CAR,Hurricanes,1.0,14,TBL,Lightning,4.0,OFF,OK
2024020021,20242025,2,2024-10-11,52,WPG,Jets,2.0,16,CHI,Blackhawks,1.0,OFF,OK
2024020022,20242025,2,2024-10-11,23,VAN,Canucks,2.0,4,PHI,Flyers,3.0,OFF,OK
2024020023,20242025,2,2024-10-11,54,VGK,Golden Knights,4.0,19,STL,Blues,3.0,OFF,OK
2024020024,20242025,2,2024-10-12,6,BOS,Bruins,2.0,26,LAK,Kings,1.0,OFF,OK
2024020025,20242025,2,2024-10-12,7,BUF,Sabres,5.0,13,FLA,Panthers,2.0,OFF,OK
2024020026,20242025,2,2024-10-12,10,TOR,Maple Leafs,4.0,5,PIT,Penguins,2.0,OFF,OK
2024020027,20242025,2,2024-10-12,8,MTL,Canadiens,4.0,9,OTT,Senators,1.0,OFF,OK
2024020028,20242025,2,2024-10-12,17,DET,Red Wings,3.0,18,NSH,Predators,0.0,OFF,OK
2024020030,20242025,2,2024-10-12,3,NYR,Rangers,5.0,59,UTA,Utah Hockey Club,6.0,OFF,OK
2024020031,20242025,2,2024-10-12,15,WSH,Capitals,3.0,1,NJD,Devils,5.0,OFF,OK
2024020032,20242025,2,2024-10-12,25,DAL,Stars,3.0,2,NYI,Islanders,0.0,OFF,OK
2024020033,20242025,2,2024-10-12,30,MIN,Wild,4.0,55,SEA,Kraken,5.0,OFF,OK
2024020034,20242025,2,2024-10-12,21,COL,Avalanche,4.0,29,CBJ,Blue Jackets,6.0,OFF,OK
2024020035,20242025,2,2024-10-12,20,CGY,Flames,6.0,4,PHI,Flyers,3.0,OFF,OK
2024020036,20242025,2,2024-10-12,22,EDM,Oilers,2.0,16,CHI,Blackhawks,5.0,OFF,OK
2024020037,20242025,2,2024-10-12,28,SJS,Sharks,0.0,24,ANA,Ducks,2.0,OFF,OK
2024020038,20242025,2,2024-10-13,52,WPG,Jets,2.0,30,MIN,Wild,1.0,OFF,OK
2024020039,20242025,2,2024-10-13,25,DAL,Stars,2.0,55,SEA,Kraken,0.0,OFF,OK
2024020040,20242025,2,2024-10-13,22,EDM,Oilers,1.0,20,CGY,Flames,4.0,OFF,OK
2024020041,20242025,2,2024-10-13,54,VGK,Golden Knights,3.0,24,ANA,Ducks,1.0,OFF,OK
2024020042,20242025,2,2024-10-14,6,BOS,Bruins,3.0,13,FLA,Panthers,4.0,OFF,OK
2024020043,20242025,2,2024-10-14,9,OTT,Senators,8.0,26,LAK,Kings,7.0,OFF,OK
2024020044,20242025,2,2024-10-14,1,NJD,Devils,3.0,59,UTA,Utah Hockey Club,0.0,OFF,OK
2024020045,20242025,2,2024-10-14,3,NYR,Rangers,4.0,17,DET,Red Wings,1.0,OFF,OK
2024020046,20242025,2,2024-10-14,8,MTL,Canadiens,3.0,5,PIT,Penguins,6.0,OFF,OK
2024020047,20242025,2,2024-10-14,21,COL,Avalanche,2.0,2,NYI,Islanders,6.0,OFF,OK
2024020048,20242025,2,2024-10-15,14,TBL,Lightning,4.0,23,VAN,Canucks,1.0,OFF,OK
2024020049,20242025,2,2024-10-15,15,WSH,Capitals,4.0,54,VGK,Golden Knights,2.0,OFF,OK
2024020050,20242025,2,2024-10-15,12,CAR,Hurricanes,4.0,1,NJD,Devils,2.0,OFF,OK
2024020051,20242025,2,2024-10-15,29,CBJ,Blue Jackets,3.0,13,FLA,Panthers,4.0,OFF,OK
2024020052,20242025,2,2024-10-15,19,STL,Blues,1.0,30,MIN,Wild,4.0,OFF,OK
2024020053,20242025,2,2024-10-15,18,NSH,Predators,3.0,55,SEA,Kraken,7.0,OFF,OK
2024020054,20242025,2,2024-10-15,25,DAL,Stars,3.0,28,SJS,Sharks,2.0,OFF,OK
2024020055,20242025,2,2024-10-15,20,CGY,Flames,3.0,16,CHI,Blackhawks,1.0,OFF,OK
2024020056,20242025,2,2024-10-15,22,EDM,Oilers,4.0,4,PHI,Flyers,3.0,OFF,OK
2024020011,20242025,2,2024-10-10,6,BOS,Bruins,6.0,8,MTL,Canadiens,4.0,OFF,OK
2024020012,20242025,2,2024-10-10,7,BUF,Sabres,1.0,26,LAK,Kings,3.0,OFF,OK
2024020013,20242025,2,2024-10-10,9,OTT,Senators,3.0,13,FLA,Panthers,1.0,OFF,OK
2024020015,20242025,2,2024-10-10,1,NJD,Devils,2.0,10,TOR,Maple Leafs,4.0,OFF,OK
2024020016,20242025,2,2024-10-10,2,NYI,Islanders,4.0,59,UTA,Utah Hockey Club,5.0,OFF,OK
2024020014,20242025,2,2024-10-10,17,DET,Red Wings,3.0,5,PIT,Penguins,6.0,OFF,OK
2024020017,20242025,2,2024-10-10,18,NSH,Predators,3.0,25,DAL,Stars,4.0,OFF,OK
2024020018,20242025,2,2024-10-10,30,MIN,Wild,3.0,29,CBJ,Blue Jackets,2.0,OFF,OK
2024020019,20242025,2,2024-10-10,28,SJS,Sharks,4.0,19,STL,Blues,5.0,OFF,OK
2024020020,20242025,2,2024-10-11,12,CAR,Hurricanes,1.0,14,TBL,Lightning,4.0,OFF,OK
2024020021,20242025,2,2024-10-11,52,WPG,Jets,2.0,16,CHI,Blackhawks,1.0,OFF,OK
2024020022,20242025,2,2024-10-11,23,VAN,Canucks,2.0,4,PHI,Flyers,3.0,OFF,OK
2024020023,20242025,2,2024-10-11,54,VGK,Golden Knights,4.0,19,STL,Blues,3.0,OFF,OK
2024020024,20242025,2,2024-10-12,6,BOS,Bruins,2.0,26,LAK,Kings,1.0,OFF,OK
2024020025,20242025,2,2024-10-12,7,BUF,Sabres,5.0,13,FLA,Panthers,2.0,OFF,OK
2024020026,20242025,2,2024-10-12,10,TOR,Maple Leafs,4.0,5,PIT,Penguins,2.0,OFF,OK
2024020027,20242025,2,2024-10-12,8,MTL,Canadiens,4.0,9,OTT,Senators,1.0,OFF,OK
2024020028,20242025,2,2024-10-12,17,DET,Red Wings,3.0,18,NSH,Predators,0.0,OFF,OK
2024020030,20242025,2,2024-10-12,3,NYR,Rangers,5.0,59,UTA,Utah Hockey Club,6.0,OFF,OK
2024020031,20242025,2,2024-10-12,15,WSH,Capitals,3.0,1,NJD,Devils,5.0,OFF,OK
2024020032,20242025,2,2024-10-12,25,DAL,Stars,3.0,2,NYI,Islanders,0.0,OFF,OK
2024020033,20242025,2,2024-10-12,30,MIN,Wild,4.0,55,SEA,Kraken,5.0,OFF,OK
2024020034,20242025,2,2024-10-12,21,COL,Avalanche,4.0,29,CBJ,Blue Jackets,6.0,OFF,OK
2024020035,20242025,2,2024-10-12,20,CGY,Flames,6.0,4,PHI,Flyers,3.0,OFF,OK
2024020036,20242025,2,2024-10-12,22,EDM,Oilers,2.0,16,CHI,Blackhawks,5.0,OFF,OK
2024020037,20242025,2,2024-10-12,28,SJS,Sharks,0.0,24,ANA,Ducks,2.0,OFF,OK
