gameId,date,teamId,teamAbbrev,teamName,homeAway,finalScore,numScratches
2024020394,2024-12-02,16,CHI,Blackhawks,away,1,
2024020395,2024-12-02,59,UTA,Utah Hockey Club,home,1,
2024020395,2024-12-02,25,DAL,Stars,away,2,
2024020396,2024-12-03,6,BOS,Bruins,home,3,
2024020396,2024-12-03,17,DET,Red Wings,away,2,
2024020397,2024-12-03,7,BUF,Sabres,home,4,
2024020397,2024-12-03,21,COL,Avalanche,away,5,
2024020398,2024-12-03,8,MTL,Canadiens,home,2,
2024020398,2024-12-03,2,NYI,Islanders,away,1,
2024020399,2024-12-03,5,PIT,Penguins,home,5,
2024020399,2024-12-03,13,FLA,Panthers,away,4,
2024020400,2024-12-03,15,WSH,Capitals,home,1,
2024020400,2024-12-03,28,SJS,Sharks,away,2,
2024020401,2024-12-03,12,CAR,Hurricanes,home,2,
2024020401,2024-12-03,55,SEA,Kraken,away,4,
2024020402,2024-12-03,30,MIN,Wild,home,3,
2024020402,2024-12-03,23,VAN,Canucks,away,2,
2024020403,2024-12-03,52,WPG,Jets,home,1,
2024020403,2024-12-03,19,STL,Blues,away,4,
2024020404,2024-12-03,20,CGY,Flames,home,3,
2024020404,2024-12-03,29,CBJ,Blue Jackets,away,0,
2024020405,2024-12-03,54,VGK,Golden Knights,home,1,
2024020405,2024-12-03,22,EDM,Oilers,away,0,
2024020406,2024-12-04,10,TOR,Maple Leafs,home,3,
2024020406,2024-12-04,18,NSH,Predators,away,2,
2024020407,2024-12-04,16,CHI,Blackhawks,home,2,
2024020407,2024-12-04,6,BOS,Bruins,away,4,
2024020408,2024-12-04,24,ANA,Ducks,home,1,
2024020408,2024-12-04,54,VGK,Golden Knights,away,4,
2024020409,2024-12-04,26,LAK,Kings,home,3,
2024020409,2024-12-04,25,DAL,Stars,away,2,
2024020410,2024-12-05,7,BUF,Sabres,home,2,
2024020410,2024-12-05,52,WPG,Jets,away,3,
2024020411,2024-12-05,8,MTL,Canadiens,home,3,
2024020411,2024-12-05,18,NSH,Predators,away,0,
2024020412,2024-12-05,9,OTT,Senators,home,2,
2024020412,2024-12-05,17,DET,Red Wings,away,1,
2024020413,2024-12-05,14,TBL,Lightning,home,8,
2024020413,2024-12-05,28,SJS,Sharks,away,1,
2024020414,2024-12-05,4,PHI,Flyers,home,5,
2024020414,2024-12-05,13,FLA,Panthers,away,7,
2024020415,2024-12-05,12,CAR,Hurricanes,home,5,
2024020415,2024-12-05,21,COL,Avalanche,away,3,
2024020416,2024-12-05,2,NYI,Islanders,home,2,
2024020416,2024-12-05,55,SEA,Kraken,away,5,
2024020417,2024-12-05,20,CGY,Flames,home,3,
2024020417,2024-12-05,19,STL,Blues,away,4,
2024020418,2024-12-05,22,EDM,Oilers,home,6,
2024020418,2024-12-05,29,CBJ,Blue Jackets,away,3,
2024020376,2024-11-30,3,NYR,Rangers,home,4,
2024020376,2024-11-30,8,MTL,Canadiens,away,3,
2024020377,2024-11-30,13,FLA,Panthers,home,6,
2024020377,2024-11-30,12,CAR,Hurricanes,away,0,
2024020378,2024-11-30,14,TBL,Lightning,home,3,
2024020378,2024-11-30,10,TOR,Maple Leafs,away,5,
2024020379,2024-11-30,1,NJD,Devils,home,5,
2024020379,2024-11-30,15,WSH,Capitals,away,6,
2024020380,2024-11-30,5,PIT,Penguins,home,6,
2024020380,2024-11-30,20,CGY,Flames,away,2,
2024020381,2024-11-30,19,STL,Blues,home,2,
2024020381,2024-11-30,4,PHI,Flyers,away,3,
2024020382,2024-11-30,26,LAK,Kings,home,5,
2024020382,2024-11-30,9,OTT,Senators,away,2,
2024020383,2024-11-30,2,NYI,Islanders,home,3,
2024020383,2024-11-30,7,BUF,Sabres,away,0,
2024020384,2024-11-30,30,MIN,Wild,home,3,
2024020384,2024-11-30,18,NSH,Predators,away,2,
2024020385,2024-11-30,21,COL,Avalanche,home,1,
2024020385,2024-11-30,22,EDM,Oilers,away,4,
2024020386,2024-11-30,54,VGK,Golden Knights,home,0,
2024020386,2024-11-30,59,UTA,Utah Hockey Club,away,6,
2024020387,2024-11-30,55,SEA,Kraken,home,2,
2024020387,2024-11-30,28,SJS,Sharks,away,4,
2024020388,2024-12-01,17,DET,Red Wings,home,4,
2024020388,2024-12-01,23,VAN,Canucks,away,5,
2024020389,2024-12-01,6,BOS,Bruins,home,6,
2024020389,2024-12-01,8,MTL,Canadiens,away,3,
2024020390,2024-12-01,16,CHI,Blackhawks,home,3,
2024020390,2024-12-01,29,CBJ,Blue Jackets,away,6,
2024020391,2024-12-01,25,DAL,Stars,home,3,
2024020391,2024-12-01,52,WPG,Jets,away,1,
2024020392,2024-12-01,24,ANA,Ducks,home,4,
2024020392,2024-12-01,9,OTT,Senators,away,3,
2024020393,2024-12-02,3,NYR,Rangers,home,1,
2024020393,2024-12-02,1,NJD,Devils,away,5,
2024020394,2024-12-02,10,TOR,Maple Leafs,home,4,
2024020394,2024-12-02,16,CHI,Blackhawks,away,1,
2024020395,2024-12-02,59,UTA,Utah Hockey Club,home,1,
2024020395,2024-12-02,25,DAL,Stars,away,2,
2024020396,2024-12-03,6,BOS,Bruins,home,3,
2024020396,2024-12-03,17,DET,Red Wings,away,2,
2024020397,2024-12-03,7,BUF,Sabres,home,4,
2024020397,2024-12-03,21,COL,Avalanche,away,5,
2024020398,2024-12-03,8,MTL,Canadiens,home,2,
2024020398,2024-12-03,2,NYI,Islanders,away,1,
2024020399,2024-12-03,5,PIT,Penguins,home,5,
2024020399,2024-12-03,13,FLA,Panthers,away,4,
2024020400,2024-12-03,15,WSH,Capitals,home,1,
2024020400,2024-12-03,28,SJS,Sharks,away,2,
2024020401,2024-12-03,12,CAR,Hurricanes,home,2,
2024020401,2024-12-03,55,SEA,Kraken,away,4,
2024020402,2024-12-03,30,MIN,Wild,home,3,
2024020402,2024-12-03,23,VAN,Canucks,away,2,
2024020403,2024-12-03,52,WPG,Jets,home,1,
2024020403,2024-12-03,19,STL,Blues,away,4,
2024020404,2024-12-03,20,CGY,Flames,home,3,
2024020404,2024-12-03,29,CBJ,Blue Jackets,away,0,
2024020405,2024-12-03,54,VGK,Golden Knights,home,1,
2024020405,2024-12-03,22,EDM,Oilers,away,0,
2024020406,2024-12-04,10,TOR,Maple Leafs,home,3,
2024020406,2024-12-04,18,NSH,Predators,away,2,
2024020407,2024-12-04,16,CHI,Blackhawks,home,2,
2024020407,2024-12-04,6,BOS,Bruins,away,4,
2024020408,2024-12-04,24,ANA,Ducks,home,1,
2024020408,2024-12-04,54,VGK,Golden Knights,away,4,
2024020409,2024-12-04,26,LAK,Kings,home,3,
2024020409,2024-12-04,25,DAL,Stars,away,2,
2024020410,2024-12-05,7,BUF,Sabres,home,2,
2024020410,2024-12-05,52,WPG,Jets,away,3,
2024020411,2024-12-05,8,MTL,Canadiens,home,3,
2024020411,2024-12-05,18,NSH,Predators,away,0,
2024020412,2024-12-05,9,OTT,Senators,home,2,
2024020412,2024-12-05,17,DET,Red Wings,away,1,
2024020413,2024-12-05,14,TBL,Lightning,home,8,
2024020413,2024-12-05,28,SJS,Sharks,away,1,
2024020414,2024-12-05,4,PHI,Flyers,home,5,
2024020414,2024-12-05,13,FLA,Panthers,away,7,
2024020415,2024-12-05,12,CAR,Hurricanes,home,5,
2024020415,2024-12-05,21,COL,Avalanche,away,3,
2024020416,2024-12-05,2,NYI,Islanders,home,2,
2024020416,2024-12-05,55,SEA,Kraken,away,5,
2024020417,2024-12-05,20,CGY,Flames,home,3,
2024020417,2024-12-05,19,STL,Blues,away,4,
2024020418,2024-12-05,22,EDM,Oilers,home,6,
2024020418,2024-12-05,29,CBJ,Blue Jackets,away,3,
2024020419,2024-12-06,10,TOR,Maple Leafs,home,1,
2024020419,2024-12-06,15,WSH,Capitals,away,3,
2024020420,2024-12-06,1,NJD,Devils,home,3,
2024020420,2024-12-06,55,SEA,Kraken,away,2,
2024020421,2024-12-06,3,NYR,Rangers,home,4,
2024020421,2024-12-06,5,PIT,Penguins,away,2,
2024020422,2024-12-06,23,VAN,Canucks,home,5,
2024020422,2024-12-06,29,CBJ,Blue Jackets,away,2,
2024020423,2024-12-06,54,VGK,Golden Knights,home,3,
2024020423,2024-12-06,25,DAL,Stars,away,2,
2024020424,2024-12-06,24,ANA,Ducks,home,1,
2024020424,2024-12-06,30,MIN,Wild,away,5,
2024020388,2024-12-01,17,DET,Red Wings,home,4,
2024020388,2024-12-01,23,VAN,Canucks,away,5,
2024020389,2024-12-01,6,BOS,Bruins,home,6,
2024020389,2024-12-01,8,MTL,Canadiens,away,3,
2024020390,2024-12-01,16,CHI,Blackhawks,home,3,
2024020390,2024-12-01,29,CBJ,Blue Jackets,away,6,
2024020391,2024-12-01,25,DAL,Stars,home,3,
2024020391,2024-12-01,52,WPG,Jets,away,1,
2024020392,2024-12-01,24,ANA,Ducks,home,4,
2024020392,2024-12-01,9,OTT,Senators,away,3,
2024020393,2024-12-02,3,NYR,Rangers,home,1,
2024020393,2024-12-02,1,NJD,Devils,away,5,
2024020394,2024-12-02,10,TOR,Maple Leafs,home,4,
2024020394,2024-12-02,16,CHI,Blackhawks,away,1,
2024020395,2024-12-02,59,UTA,Utah Hockey Club,home,1,
2024020395,2024-12-02,25,DAL,Stars,away,2,
2024020396,2024-12-03,6,BOS,Bruins,home,3,
2024020396,2024-12-03,17,DET,Red Wings,away,2,
2024020397,2024-12-03,7,BUF,Sabres,home,4,
2024020397,2024-12-03,21,COL,Avalanche,away,5,
2024020398,2024-12-03,8,MTL,Canadiens,home,2,
2024020398,2024-12-03,2,NYI,Islanders,away,1,
2024020399,2024-12-03,5,PIT,Penguins,home,5,
2024020399,2024-12-03,13,FLA,Panthers,away,4,
2024020400,2024-12-03,15,WSH,Capitals,home,1,
2024020400,2024-12-03,28,SJS,Sharks,away,2,
2024020401,2024-12-03,12,CAR,Hurricanes,home,2,
2024020401,2024-12-03,55,SEA,Kraken,away,4,
2024020402,2024-12-03,30,MIN,Wild,home,3,
2024020402,2024-12-03,23,VAN,Canucks,away,2,
2024020403,2024-12-03,52,WPG,Jets,home,1,
2024020403,2024-12-03,19,STL,Blues,away,4,
2024020404,2024-12-03,20,CGY,Flames,home,3,
2024020404,2024-12-03,29,CBJ,Blue Jackets,away,0,
2024020405,2024-12-03,54,VGK,Golden Knights,home,1,
2024020405,2024-12-03,22,EDM,Oilers,away,0,
2024020406,2024-12-04,10,TOR,Maple Leafs,home,3,
2024020406,2024-12-04,18,NSH,Predators,away,2,
2024020407,2024-12-04,16,CHI,Blackhawks,home,2,
2024020407,2024-12-04,6,BOS,Bruins,away,4,
2024020408,2024-12-04,24,ANA,Ducks,home,1,
2024020408,2024-12-04,54,VGK,Golden Knights,away,4,
2024020409,2024-12-04,26,LAK,Kings,home,3,
2024020409,2024-12-04,25,DAL,Stars,away,2,
2024020410,2024-12-05,7,BUF,Sabres,home,2,
2024020410,2024-12-05,52,WPG,Jets,away,3,
2024020411,2024-12-05,8,MTL,Canadiens,home,3,
2024020411,2024-12-05,18,NSH,Predators,away,0,
2024020412,2024-12-05,9,OTT,Senators,home,2,
2024020412,2024-12-05,17,DET,Red Wings,away,1,
2024020413,2024-12-05,14,TBL,Lightning,home,8,
2024020413,2024-12-05,28,SJS,Sharks,away,1,
2024020414,2024-12-05,4,PHI,Flyers,home,5,
2024020414,2024-12-05,13,FLA,Panthers,away,7,
2024020415,2024-12-05,12,CAR,Hurricanes,home,5,
2024020415,2024-12-05,21,COL,Avalanche,away,3,
2024020416,2024-12-05,2,NYI,Islanders,home,2,
2024020416,2024-12-05,55,SEA,Kraken,away,5,
2024020417,2024-12-05,20,CGY,Flames,home,3,
2024020417,2024-12-05,19,STL,Blues,away,4,
2024020418,2024-12-05,22,EDM,Oilers,home,6,
2024020418,2024-12-05,29,CBJ,Blue Jackets,away,3,
2024020419,2024-12-06,10,TOR,Maple Leafs,home,1,
2024020419,2024-12-06,15,WSH,Capitals,away,3,
2024020420,2024-12-06,1,NJD,Devils,home,3,
2024020420,2024-12-06,55,SEA,Kraken,away,2,
2024020421,2024-12-06,3,NYR,Rangers,home,4,
2024020421,2024-12-06,5,PIT,Penguins,away,2,
2024020422,2024-12-06,23,VAN,Canucks,home,5,
2024020422,2024-12-06,29,CBJ,Blue Jackets,away,2,
2024020423,2024-12-06,54,VGK,Golden Knights,home,3,
2024020423,2024-12-06,25,DAL,Stars,away,2,
2024020424,2024-12-06,24,ANA,Ducks,home,1,
2024020424,2024-12-06,30,MIN,Wild,away,5,
2024020425,2024-12-07,6,BOS,Bruins,home,4,
2024020425,2024-12-07,4,PHI,Flyers,away,3,
2024020426,2024-12-07,7,BUF,Sabres,home,2,
2024020426,2024-12-07,59,UTA,Utah Hockey Club,away,5,
2024020427,2024-12-07,16,CHI,Blackhawks,home,2,
2024020427,2024-12-07,52,WPG,Jets,away,4,
2024020428,2024-12-07,2,NYI,Islanders,home,4,
2024020428,2024-12-07,12,CAR,Hurricanes,away,3,
2024020429,2024-12-07,13,FLA,Panthers,home,3,
2024020429,2024-12-07,28,SJS,Sharks,away,1,
2024020430,2024-12-07,8,MTL,Canadiens,home,2,
2024020430,2024-12-07,15,WSH,Capitals,away,4,
2024020431,2024-12-07,9,OTT,Senators,home,3,
2024020431,2024-12-07,18,NSH,Predators,away,1,
2024020432,2024-12-07,17,DET,Red Wings,home,1,
2024020432,2024-12-07,21,COL,Avalanche,away,2,
2024020433,2024-12-07,5,PIT,Penguins,home,5,
2024020433,2024-12-07,10,TOR,Maple Leafs,away,2,
2024020434,2024-12-07,26,LAK,Kings,home,4,
2024020434,2024-12-07,30,MIN,Wild,away,1,
2024020435,2024-12-07,22,EDM,Oilers,home,4,
2024020435,2024-12-07,19,STL,Blues,away,2,
2024020393,2024-12-02,3,NYR,Rangers,home,1,
2024020393,2024-12-02,1,NJD,Devils,away,5,
2024020394,2024-12-02,10,TOR,Maple Leafs,home,4,
2024020394,2024-12-02,16,CHI,Blackhawks,away,1,
2024020395,2024-12-02,59,UTA,Utah Hockey Club,home,1,
2024020395,2024-12-02,25,DAL,Stars,away,2,
2024020396,2024-12-03,6,BOS,Bruins,home,3,
2024020396,2024-12-03,17,DET,Red Wings,away,2,
2024020397,2024-12-03,7,BUF,Sabres,home,4,
2024020397,2024-12-03,21,COL,Avalanche,away,5,
2024020398,2024-12-03,8,MTL,Canadiens,home,2,
2024020398,2024-12-03,2,NYI,Islanders,away,1,
2024020399,2024-12-03,5,PIT,Penguins,home,5,
2024020399,2024-12-03,13,FLA,Panthers,away,4,
2024020400,2024-12-03,15,WSH,Capitals,home,1,
2024020400,2024-12-03,28,SJS,Sharks,away,2,
2024020401,2024-12-03,12,CAR,Hurricanes,home,2,
2024020401,2024-12-03,55,SEA,Kraken,away,4,
2024020402,2024-12-03,30,MIN,Wild,home,3,
2024020402,2024-12-03,23,VAN,Canucks,away,2,
2024020403,2024-12-03,52,WPG,Jets,home,1,
2024020403,2024-12-03,19,STL,Blues,away,4,
2024020404,2024-12-03,20,CGY,Flames,home,3,
2024020404,2024-12-03,29,CBJ,Blue Jackets,away,0,
2024020405,2024-12-03,54,VGK,Golden Knights,home,1,
2024020405,2024-12-03,22,EDM,Oilers,away,0,
2024020406,2024-12-04,10,TOR,Maple Leafs,home,3,
2024020406,2024-12-04,18,NSH,Predators,away,2,
2024020407,2024-12-04,16,CHI,Blackhawks,home,2,
2024020407,2024-12-04,6,BOS,Bruins,away,4,
2024020408,2024-12-04,24,ANA,Ducks,home,1,
2024020408,2024-12-04,54,VGK,Golden Knights,away,4,
2024020409,2024-12-04,26,LAK,Kings,home,3,
2024020409,2024-12-04,25,DAL,Stars,away,2,
2024020410,2024-12-05,7,BUF,Sabres,home,2,
2024020410,2024-12-05,52,WPG,Jets,away,3,
2024020411,2024-12-05,8,MTL,Canadiens,home,3,
2024020411,2024-12-05,18,NSH,Predators,away,0,
2024020412,2024-12-05,9,OTT,Senators,home,2,
2024020412,2024-12-05,17,DET,Red Wings,away,1,
2024020413,2024-12-05,14,TBL,Lightning,home,8,
2024020413,2024-12-05,28,SJS,Sharks,away,1,
2024020414,2024-12-05,4,PHI,Flyers,home,5,
2024020414,2024-12-05,13,FLA,Panthers,away,7,
2024020415,2024-12-05,12,CAR,Hurricanes,home,5,
2024020415,2024-12-05,21,COL,Avalanche,away,3,
2024020416,2024-12-05,2,NYI,Islanders,home,2,
2024020416,2024-12-05,55,SEA,Kraken,away,5,
2024020417,2024-12-05,20,CGY,Flames,home,3,
2024020417,2024-12-05,19,STL,Blues,away,4,
2024020418,2024-12-05,22,EDM,Oilers,home,6,
2024020418,2024-12-05,29,CBJ,Blue Jackets,away,3,
2024020419,2024-12-06,10,TOR,Maple Leafs,home,1,
2024020419,2024-12-06,15,WSH,Capitals,away,3,
2024020420,2024-12-06,1,NJD,Devils,home,3,
2024020420,2024-12-06,55,SEA,Kraken,away,2,
2024020421,2024-12-06,3,NYR,Rangers,home,4,
2024020421,2024-12-06,5,PIT,Penguins,away,2,
2024020422,2024-12-06,23,VAN,Canucks,home,5,
2024020422,2024-12-06,29,CBJ,Blue Jackets,away,2,
2024020423,2024-12-06,54,VGK,Golden Knights,home,3,
2024020423,2024-12-06,25,DAL,Stars,away,2,
2024020424,2024-12-06,24,ANA,Ducks,home,1,
2024020424,2024-12-06,30,MIN,Wild,away,5,
2024020425,2024-12-07,6,BOS,Bruins,home,4,
2024020425,2024-12-07,4,PHI,Flyers,away,3,
2024020426,2024-12-07,7,BUF,Sabres,home,2,
2024020426,2024-12-07,59,UTA,Utah Hockey Club,away,5,
2024020427,2024-12-07,16,CHI,Blackhawks,home,2,
2024020427,2024-12-07,52,WPG,Jets,away,4,
2024020428,2024-12-07,2,NYI,Islanders,home,4,
2024020428,2024-12-07,12,CAR,Hurricanes,away,3,
2024020429,2024-12-07,13,FLA,Panthers,home,3,
2024020429,2024-12-07,28,SJS,Sharks,away,1,
2024020430,2024-12-07,8,MTL,Canadiens,home,2,
2024020430,2024-12-07,15,WSH,Capitals,away,4,
2024020431,2024-12-07,9,OTT,Senators,home,3,
2024020431,2024-12-07,18,NSH,Predators,away,1,
2024020432,2024-12-07,17,DET,Red Wings,home,1,
2024020432,2024-12-07,21,COL,Avalanche,away,2,
2024020433,2024-12-07,5,PIT,Penguins,home,5,
2024020433,2024-12-07,10,TOR,Maple Leafs,away,2,
2024020434,2024-12-07,26,LAK,Kings,home,4,
2024020434,2024-12-07,30,MIN,Wild,away,1,
2024020435,2024-12-07,22,EDM,Oilers,home,4,
2024020435,2024-12-07,19,STL,Blues,away,2,
2024020436,2024-12-08,3,NYR,Rangers,home,5,
2024020436,2024-12-08,55,SEA,Kraken,away,7,
2024020437,2024-12-08,23,VAN,Canucks,home,2,
2024020437,2024-12-08,14,TBL,Lightning,away,4,
2024020438,2024-12-08,9,OTT,Senators,home,2,
2024020438,2024-12-08,2,NYI,Islanders,away,4,
2024020439,2024-12-08,52,WPG,Jets,home,1,
2024020439,2024-12-08,29,CBJ,Blue Jackets,away,4,
2024020440,2024-12-08,1,NJD,Devils,home,0,
2024020440,2024-12-08,21,COL,Avalanche,away,4,
2024020441,2024-12-08,4,PHI,Flyers,home,2,
2024020441,2024-12-08,59,UTA,Utah Hockey Club,away,4,
2024020442,2024-12-08,25,DAL,Stars,home,6,
2024020442,2024-12-08,20,CGY,Flames,away,2,
2024020396,2024-12-03,6,BOS,Bruins,home,3,
2024020396,2024-12-03,17,DET,Red Wings,away,2,
2024020397,2024-12-03,7,BUF,Sabres,home,4,
2024020397,2024-12-03,21,COL,Avalanche,away,5,
2024020398,2024-12-03,8,MTL,Canadiens,home,2,
2024020398,2024-12-03,2,NYI,Islanders,away,1,
2024020399,2024-12-03,5,PIT,Penguins,home,5,
2024020399,2024-12-03,13,FLA,Panthers,away,4,
2024020400,2024-12-03,15,WSH,Capitals,home,1,
2024020400,2024-12-03,28,SJS,Sharks,away,2,
2024020401,2024-12-03,12,CAR,Hurricanes,home,2,
2024020401,2024-12-03,55,SEA,Kraken,away,4,
2024020402,2024-12-03,30,MIN,Wild,home,3,
2024020402,2024-12-03,23,VAN,Canucks,away,2,
2024020403,2024-12-03,52,WPG,Jets,home,1,
2024020403,2024-12-03,19,STL,Blues,away,4,
2024020404,2024-12-03,20,CGY,Flames,home,3,
2024020404,2024-12-03,29,CBJ,Blue Jackets,away,0,
2024020405,2024-12-03,54,VGK,Golden Knights,home,1,
2024020405,2024-12-03,22,EDM,Oilers,away,0,
2024020406,2024-12-04,10,TOR,Maple Leafs,home,3,
2024020406,2024-12-04,18,NSH,Predators,away,2,
2024020407,2024-12-04,16,CHI,Blackhawks,home,2,
2024020407,2024-12-04,6,BOS,Bruins,away,4,
2024020408,2024-12-04,24,ANA,Ducks,home,1,
2024020408,2024-12-04,54,VGK,Golden Knights,away,4,
2024020409,2024-12-04,26,LAK,Kings,home,3,
2024020409,2024-12-04,25,DAL,Stars,away,2,
2024020410,2024-12-05,7,BUF,Sabres,home,2,
2024020410,2024-12-05,52,WPG,Jets,away,3,
2024020411,2024-12-05,8,MTL,Canadiens,home,3,
2024020411,2024-12-05,18,NSH,Predators,away,0,
2024020412,2024-12-05,9,OTT,Senators,home,2,
2024020412,2024-12-05,17,DET,Red Wings,away,1,
2024020413,2024-12-05,14,TBL,Lightning,home,8,
2024020413,2024-12-05,28,SJS,Sharks,away,1,
2024020414,2024-12-05,4,PHI,Flyers,home,5,
2024020414,2024-12-05,13,FLA,Panthers,away,7,
2024020415,2024-12-05,12,CAR,Hurricanes,home,5,
2024020415,2024-12-05,21,COL,Avalanche,away,3,
2024020416,2024-12-05,2,NYI,Islanders,home,2,
2024020416,2024-12-05,55,SEA,Kraken,away,5,
2024020417,2024-12-05,20,CGY,Flames,home,3,
2024020417,2024-12-05,19,STL,Blues,away,4,
2024020418,2024-12-05,22,EDM,Oilers,home,6,
2024020418,2024-12-05,29,CBJ,Blue Jackets,away,3,
2024020419,2024-12-06,10,TOR,Maple Leafs,home,1,
2024020419,2024-12-06,15,WSH,Capitals,away,3,
2024020420,2024-12-06,1,NJD,Devils,home,3,
2024020420,2024-12-06,55,SEA,Kraken,away,2,
2024020421,2024-12-06,3,NYR,Rangers,home,4,
2024020421,2024-12-06,5,PIT,Penguins,away,2,
2024020422,2024-12-06,23,VAN,Canucks,home,5,
2024020422,2024-12-06,29,CBJ,Blue Jackets,away,2,
2024020423,2024-12-06,54,VGK,Golden Knights,home,3,
2024020423,2024-12-06,25,DAL,Stars,away,2,
2024020424,2024-12-06,24,ANA,Ducks,home,1,
2024020424,2024-12-06,30,MIN,Wild,away,5,
2024020425,2024-12-07,6,BOS,Bruins,home,4,
2024020425,2024-12-07,4,PHI,Flyers,away,3,
2024020426,2024-12-07,7,BUF,Sabres,home,2,
2024020426,2024-12-07,59,UTA,Utah Hockey Club,away,5,
2024020427,2024-12-07,16,CHI,Blackhawks,home,2,
2024020427,2024-12-07,52,WPG,Jets,away,4,
2024020428,2024-12-07,2,NYI,Islanders,home,4,
2024020428,2024-12-07,12,CAR,Hurricanes,away,3,
2024020429,2024-12-07,13,FLA,Panthers,home,3,
2024020429,2024-12-07,28,SJS,Sharks,away,1,
2024020430,2024-12-07,8,MTL,Canadiens,home,2,
2024020430,2024-12-07,15,WSH,Capitals,away,4,
2024020431,2024-12-07,9,OTT,Senators,home,3,
2024020431,2024-12-07,18,NSH,Predators,away,1,
2024020432,2024-12-07,17,DET,Red Wings,home,1,
2024020432,2024-12-07,21,COL,Avalanche,away,2,
2024020433,2024-12-07,5,PIT,Penguins,home,5,
2024020433,2024-12-07,10,TOR,Maple Leafs,away,2,
2024020434,2024-12-07,26,LAK,Kings,home,4,
2024020434,2024-12-07,30,MIN,Wild,away,1,
2024020435,2024-12-07,22,EDM,Oilers,home,4,
2024020435,2024-12-07,19,STL,Blues,away,2,
2024020436,2024-12-08,3,NYR,Rangers,home,5,
2024020436,2024-12-08,55,SEA,Kraken,away,7,
2024020437,2024-12-08,23,VAN,Canucks,home,2,
2024020437,2024-12-08,14,TBL,Lightning,away,4,
2024020438,2024-12-08,9,OTT,Senators,home,2,
2024020438,2024-12-08,2,NYI,Islanders,away,4,
2024020439,2024-12-08,52,WPG,Jets,home,1,
2024020439,2024-12-08,29,CBJ,Blue Jackets,away,4,
2024020440,2024-12-08,1,NJD,Devils,home,0,
2024020440,2024-12-08,21,COL,Avalanche,away,4,
2024020441,2024-12-08,4,PHI,Flyers,home,2,
2024020441,2024-12-08,59,UTA,Utah Hockey Club,away,4,
2024020442,2024-12-08,25,DAL,Stars,home,6,
2024020442,2024-12-08,20,CGY,Flames,away,2,
2024020443,2024-12-09,7,BUF,Sabres,home,5,
2024020443,2024-12-09,17,DET,Red Wings,away,6,
2024020444,2024-12-09,3,NYR,Rangers,home,1,
2024020444,2024-12-09,16,CHI,Blackhawks,away,2,
2024020445,2024-12-09,8,MTL,Canadiens,home,3,
2024020445,2024-12-09,24,ANA,Ducks,away,2,
2024020406,2024-12-04,10,TOR,Maple Leafs,home,3,
2024020406,2024-12-04,18,NSH,Predators,away,2,
2024020407,2024-12-04,16,CHI,Blackhawks,home,2,
2024020407,2024-12-04,6,BOS,Bruins,away,4,
2024020408,2024-12-04,24,ANA,Ducks,home,1,
2024020408,2024-12-04,54,VGK,Golden Knights,away,4,
2024020409,2024-12-04,26,LAK,Kings,home,3,
2024020409,2024-12-04,25,DAL,Stars,away,2,
2024020410,2024-12-05,7,BUF,Sabres,home,2,
2024020410,2024-12-05,52,WPG,Jets,away,3,
2024020411,2024-12-05,8,MTL,Canadiens,home,3,
2024020411,2024-12-05,18,NSH,Predators,away,0,
2024020412,2024-12-05,9,OTT,Senators,home,2,
2024020412,2024-12-05,17,DET,Red Wings,away,1,
2024020413,2024-12-05,14,TBL,Lightning,home,8,
2024020413,2024-12-05,28,SJS,Sharks,away,1,
2024020414,2024-12-05,4,PHI,Flyers,home,5,
2024020414,2024-12-05,13,FLA,Panthers,away,7,
2024020415,2024-12-05,12,CAR,Hurricanes,home,5,
2024020415,2024-12-05,21,COL,Avalanche,away,3,
2024020416,2024-12-05,2,NYI,Islanders,home,2,
2024020416,2024-12-05,55,SEA,Kraken,away,5,
2024020417,2024-12-05,20,CGY,Flames,home,3,
2024020417,2024-12-05,19,STL,Blues,away,4,
2024020418,2024-12-05,22,EDM,Oilers,home,6,
2024020418,2024-12-05,29,CBJ,Blue Jackets,away,3,
2024020419,2024-12-06,10,TOR,Maple Leafs,home,1,
2024020419,2024-12-06,15,WSH,Capitals,away,3,
2024020420,2024-12-06,1,NJD,Devils,home,3,
2024020420,2024-12-06,55,SEA,Kraken,away,2,
2024020421,2024-12-06,3,NYR,Rangers,home,4,
2024020421,2024-12-06,5,PIT,Penguins,away,2,
2024020422,2024-12-06,23,VAN,Canucks,home,5,
2024020422,2024-12-06,29,CBJ,Blue Jackets,away,2,
2024020423,2024-12-06,54,VGK,Golden Knights,home,3,
2024020423,2024-12-06,25,DAL,Stars,away,2,
2024020424,2024-12-06,24,ANA,Ducks,home,1,
2024020424,2024-12-06,30,MIN,Wild,away,5,
2024020425,2024-12-07,6,BOS,Bruins,home,4,
2024020425,2024-12-07,4,PHI,Flyers,away,3,
2024020426,2024-12-07,7,BUF,Sabres,home,2,
2024020426,2024-12-07,59,UTA,Utah Hockey Club,away,5,
2024020427,2024-12-07,16,CHI,Blackhawks,home,2,
2024020427,2024-12-07,52,WPG,Jets,away,4,
2024020428,2024-12-07,2,NYI,Islanders,home,4,
2024020428,2024-12-07,12,CAR,Hurricanes,away,3,
2024020429,2024-12-07,13,FLA,Panthers,home,3,
2024020429,2024-12-07,28,SJS,Sharks,away,1,
2024020430,2024-12-07,8,MTL,Canadiens,home,2,
